clnt_id,clnt_gender,clnt_age,clnt_device,clnt_device_get,has_car,has_estate,clnt_children,clnt_income,clnt_pick,clnt_fortune,clnt_status,clnt_system,spend_last,spend_level,spend_points,manager_contact,is_premium
3767,1,33,!Zusbz4GJ@,bDs6Xe2iNTT7AkzC2PVT,0,0,0,300000,2,26,23,2,1428,100,0,,
3768,0,33,+qOE#oK7Bu,vtFJx028ksA5j1r4Gevb,0,0,0,40000,4,27,15,1,1428,1000,0,,
3772,0,26,Bg01S^%Jfy,u6H8Em4pxxagN7S8TAR5,1,0,0,260000,2,22,10,2,1393,15,0,,
3775,1,1943,+d)U@Ozdq@,Jw5OmlNzw1TWSySS8Kz6,1,0,0,300000,6,25,0,1,1428,200,0,,
3776,1,22,nR4%tYIRXv,DB4FszVdkc5Qli9kSmrp,1,0,2,80000,6,26,6,1,1428,1000,0,,
3777,1,26,4aQwCtPL4(,SYy2B7hNPyV792L5eCqu,1,0,0,200000,5,27,24,1,1428,146,0,,
3778,0,23,vJ#XVpcNy6,noI8N7cvgfYPRswJVqSt,0,0,0,180000,3,28,26,1,1428,800,0,,
3779,0,27,tyOjI2@FcB,AEvBGGIi1TYMZpsS5CoK,1,0,0,150000,4,29,9,3,1428,15,0,,
3787,1,41,4(*Kax8&YS,a25dNMsZKjRHnhp7WJkD,0,0,0,330000,5,28,7,1,1428,558,0,,
3789,0,29,@bM12Da%6&,DB4FszVdkc5Qli9kSmrp,,0,0,70000,9,30,9,1,1428,620,0,,
3790,0,20,H#s_lw9F_R,0AjfBYGThrZ4OWmX9WCv,1,,0,210000,1,22,6,2,1428,1900,0,,
3791,0,23,gTkSzDk+OA,jEt2cvpo9kv8BjV7S6ay,1,0,0,40000,6,23,19,1,1428,225,0,,
3793,,23,cN50%TMttL,"",0,0,0,220000,9,25,18,1,1428,6334,0,,
3796,0,23,+d)U@Ozdq@,AEvBGGIi1TYMZpsS5CoK,,0,0,60000,4,28,16,2,1428,300,0,,
3797,1,27,@bM12Da%6&,KO2noblmhQcxUA5YXty0,1,0,0,290000,5,29,27,1,1428,500,0,,
3801,1,28,tyOjI2@FcB,ZRg0ZwLzu2FL5jted9eX,1,0,0,20000,2,15,6,2,1428,600,0,,
3803,0,28,YBjx-RAB9!,duj1wNy6PQygCaQYt6ze,1,0,0,500000,9,17,12,1,1428,4125,0,7122,
3804,1,25,R6B&KN5OOi,vgIXi0LgoZHQ71Mmekm1,0,1,1,20000,5,18,6,1,1428,77,0,,
3806,,24,m4Onx$jC_+,rwanDIFAePDVZahjv9Cg,1,0,0,330000,5,20,6,2,1428,62,0,,
3807,0,28,@bM12Da%6&,4NcOXE1hJebOzWNFGD3a,,0,0,220000,1,21,6,1,1428,600,0,,
3809,1,27,YBjx-RAB9!,RKcjWOC0kWGyGsDi325Q,1,0,0,350000,0,23,14,1,1428,250,0,,
3810,0,47,4!5PbGR!VN,EAE3RcxIwQfn3oIbcXZN,1,0,1,50000,8,15,0,1,1428,410,0,,
3814,1,33,R6B&KN5OOi,ZRg0ZwLzu2FL5jted9eX,0,0,0,350000,9,19,14,1,1428,6,0,,
3816,1,26,_)nLk%PngJ,4tn4ahgRkWMzsSCk5tnp,1,0,0,280000,0,21,15,2,1428,800,0,,
3819,0,21,rreI!9jkPq,Wlb9y8b5EujLakHZQZ0D,1,,1,180000,8,24,3,2,1428,65,0,,
3823,0,27,4!5PbGR!VN,NJRRltMExbMcFROsvdGD,1,1,1,20000,4,19,4,1,1428,942,0,,
3824,0,24,WUn^8@yRRZ,b2ZbgyfuDZYdwsGZq0N9,1,0,0,210000,7,20,4,1,1428,3600,0,,
3826,0,26,gTkSzDk+OA,apqNDBwDXCytWs6F1c29,0,1,0,360000,1,22,20,2,1428,400,0,,
3827,0,1969,tyOjI2@FcB,zY5grwt3TK2vXDNOXNtQ,1,0,0,250000,8,23,9,1,1428,500,0,,
3828,1,30,C_QpEX%9CB,2gvyGkNTz6z7lM5GuVPN,1,0,1,24000000,2,24,12,1,1428,100,0,,
3829,1,47,rcJgTotoi8,xr1OdesOO44Ufzhxxw59,1,0,1,200000,6,25,4,1,1428,90,0,,
3833,0,24,C_QpEX%9CB,zPz024CQIonY5H9jYIve,1,0,2,260000,6,20,13,2,1428,400,0,,
3835,0,29,tZet+bbIC_,YEKQrtjpUQRrhKaT6YRU,0,0,0,210000,1,22,7,1,1428,400,0,,
3839,0,28,m1o4W&JCvy,duj1wNy6PQygCaQYt6ze,1,0,1,120000,8,26,17,1,1428,545,0,,
3840,1,26,m1o4W&JCvy,lmE6l7DelsqZNYgxcsAZ,0,0,0,330000,2,18,6,1,1428,200,0,7122,
3841,,27,vJ#XVpcNy6,DLtGblMWq46ducD1uhFp,1,0,1,250000,1,19,3,1,1428,700,0,,
3842,1,27,m1o4W&JCvy,rwanDIFAePDVZahjv9Cg,1,0,0,390000,1,20,2,1,1428,170,0,,
3847,0,21,exk&etBeLF,zY5grwt3TK2vXDNOXNtQ,0,0,0,0,7,25,22,1,1428,1600,0,,
3848,0,26,WUn^8@yRRZ,DB4FszVdkc5Qli9kSmrp,1,0,0,100000,6,26,0,1,1428,600,0,,
3849,1,22,4aQwCtPL4(,DUPFnmZiv2kqwJJgYK0p,1,0,0,310000,8,27,15,2,1428,1200,0,,
3851,1,24,R6B&KN5OOi,Y7jY0XTUnViV2gtx79xG,0,0,1,90000,0,20,11,1,1428,1900,0,,
3852,0,24,sUse$3S4Z%,DUPFnmZiv2kqwJJgYK0p,1,0,0,340000,9,21,9,1,1428,495,0,,
3853,0,23,SSbZb5Hpun,hpPCHpM0tO0AhtuGoypP,1,,0,120000,1,22,3,1,1428,400,0,,
3855,0,23,Nljw_d_PZV,xwVatkCS227il3xATBFE,1,0,1,160000,9,24,15,1,1428,300,0,,
3856,1,26,_cbxM0a-Yi,4tn4ahgRkWMzsSCk5tnp,1,0,1,60000,0,25,6,1,1428,10,0,,
3860,0,1900,y3FVI6dzfi,C55OgTGl37GGqJVFyeYQ,1,0,0,160000,2,20,0,1,1428,2000,0,7122,
3862,0,26,&qrVc7H^jE,Jsdxxb8QCqG5031DdLI5,1,0,0,160000,4,22,12,1,1428,300,0,,
3865,0,21,SSbZb5Hpun,JZxqPj2lkI5WfrXtLR8h,1,0,0,110000,3,25,15,1,1428,600,0,,
3866,1,1967,+d)U@Ozdq@,noI8N7cvgfYPRswJVqSt,1,0,0,130000,0,26,18,1,1428,820,0,,
3867,0,28,WUn^8@yRRZ,liZPCZF6tFgGEt1bTPHs,0,0,0,220000,7,27,6,1,1397,30,0,,
3868,0,24,rcJgTotoi8,"",0,1,0,140000,6,28,4,1,1428,480,0,,
3869,0,20,-(Tu#R_@lh,JZ0KLFgkXP3A9WMANoni,0,0,0,310000,9,29,12,1,1428,1320,0,,
3872,0,22,AWrJqks-tw,hpPCHpM0tO0AhtuGoypP,1,0,0,210000,4,23,8,1,1428,222,0,,
3873,1,23,^+3(I8C%&b,rwanDIFAePDVZahjv9Cg,0,1,0,280000,7,24,9,1,1428,96,0,,
3876,1,32,4aQwCtPL4(,apqNDBwDXCytWs6F1c29,1,0,1,260000,8,27,15,2,1428,1000,0,,
3881,1,24,4(*Kax8&YS,"",1,0,0,230000,2,23,17,1,1428,200,0,,
3883,1,1939,ghOfqAzHdO,6153L0t8XPPwrqlaHrPc,1,1,0,240000,9,25,8,1,1428,168,0,,
3891,0,23,y3FVI6dzfi,"",0,0,0,260000,9,24,3,1,1428,240,0,,
3892,1,31,y3FVI6dzfi,pup1FL83CRpbaMg9C534,0,0,0,10000,3,25,17,1,1425,500,0,,
3893,1,48,rcJgTotoi8,NW1ON108010azsYbnTXl,0,0,2,60000,5,26,19,1,1428,122,0,,
3897,0,25,zzhjn9-Ew-,RKcjWOC0kWGyGsDi325Q,1,0,0,110000,7,30,27,2,1428,200,0,,
3904,1,31,N)Eb*EJXD4,0AjfBYGThrZ4OWmX9WCv,1,1,1,20000,6,19,9,1,1428,20,0,,
3907,1,40,&qrVc7H^jE,nrQMSSqhv27ILkeKQI8X,0,1,0,100000,9,22,13,1,1428,592,0,,
3909,1,27,WUn^8@yRRZ,Y7jY0XTUnViV2gtx79xG,1,0,0,60000,8,24,21,1,1428,750,0,,
3910,0,28,y3FVI6dzfi,RD8BUJjq4e1qknku300N,1,0,0,120000,7,16,6,1,1428,400,0,,
3911,0,36,rcJgTotoi8,vtFJx028ksA5j1r4Gevb,0,0,0,20000,5,17,1,1,1428,39,0,,
3912,1,26,&qrVc7H^jE,4tn4ahgRkWMzsSCk5tnp,1,0,1,220000,3,18,6,1,1428,250,0,,
3913,0,22,4aQwCtPL4(,xr1OdesOO44Ufzhxxw59,1,0,4,300000,0,19,18,1,1428,400,0,,
3917,1,22,pi&NYvrpiu,Xlh4OkBJvFkCElKYmKNQ,0,0,0,100000,0,23,7,2,1428,800,0,,
3918,0,23,SSbZb5Hpun,xr1OdesOO44Ufzhxxw59,,0,0,500000,9,24,6,1,1428,500,0,,
3919,0,23,(O@$+)2-Iq,i9jqpetwkZDeguJpCWVc,0,0,1,500000,9,25,19,1,1428,100,0,,
3921,0,22,tZet+bbIC_,zPz024CQIonY5H9jYIve,1,0,2,10000,5,18,15,1,1428,90,0,,
3924,1,39,H#s_lw9F_R,b2ZbgyfuDZYdwsGZq0N9,0,0,0,340000,2,21,18,1,1428,800,0,,
3927,0,22,_)nAgN9)Gz,JZxqPj2lkI5WfrXtLR8h,,1,0,120000,0,24,15,1,1428,1000,0,,
3929,1,41,py_Z4O$Gg+,Y7jY0XTUnViV2gtx79xG,0,0,0,50000,0,26,3,1,1428,400,0,,
3930,1,35,ghOfqAzHdO,4tn4ahgRkWMzsSCk5tnp,0,1,0,10000,4,18,6,1,1428,900,0,,
3931,1,41,+qOE#oK7Bu,zPz024CQIonY5H9jYIve,1,0,0,120000,3,19,17,1,1428,280,0,,
3932,1,32,Nljw_d_PZV,xwVatkCS227il3xATBFE,1,0,0,110000,0,20,12,1,1428,200,0,,
3935,0,25,H#s_lw9F_R,xr1OdesOO44Ufzhxxw59,0,0,0,60000,2,23,2,1,1428,500,0,,
3937,1,28,&qrVc7H^jE,Y7jY0XTUnViV2gtx79xG,0,0,0,330000,8,25,12,1,1428,143,0,,
3938,,25,"","",,0,0,140000,8,26,12,1,1428,450,0,,
3939,1,28,YBjx-RAB9!,SYy2B7hNPyV792L5eCqu,,,0,100000,7,27,24,1,1428,400,0,,
3940,1,25,"",Xlh4OkBJvFkCElKYmKNQ,0,0,1,90000,6,19,7,1,1428,200,0,,
3941,1,28,vB5-)b$ZR+,NW1ON108010azsYbnTXl,0,1,0,370000,6,20,1,2,1428,842,0,,
3943,0,41,NMZa(_ZevK,vgIXi0LgoZHQ71Mmekm1,0,0,1,290000,0,22,5,2,1421,90,0,,
3947,0,25,m4Onx$jC_+,4CdUr2g9UqwFuqdVaWdO,0,0,1,210000,0,26,21,1,1428,150,0,,
3948,0,22,tZet+bbIC_,b2ZbgyfuDZYdwsGZq0N9,1,0,1,180000,7,27,6,1,1428,100,0,,
3951,1,24,KnasAzg4Vf,KO2noblmhQcxUA5YXty0,1,0,0,260000,8,21,3,1,1428,30,0,,
3955,1,37,vJ#XVpcNy6,nrQMSSqhv27ILkeKQI8X,1,,0,320000,3,25,5,1,1428,840,0,,
3956,0,27,W@&0muZANj,0AjfBYGThrZ4OWmX9WCv,,0,0,310000,1,26,4,1,1428,100,0,,
3958,0,24,4(*Kax8&YS,2gvyGkNTz6z7lM5GuVPN,1,,1,80000,2,28,10,2,1428,126,0,,
3959,0,25,(O@$+)2-Iq,Jw5OmlNzw1TWSySS8Kz6,1,0,0,32000000,2,29,15,1,1428,70,0,,
3960,1,31,SSbZb5Hpun,bDs6Xe2iNTT7AkzC2PVT,1,0,0,330000,5,21,12,1,1428,400,0,,
3967,0,1902,4!5PbGR!VN,Y7jY0XTUnViV2gtx79xG,1,1,0,150000,8,28,19,1,1428,1600,0,,
3968,1,32,+qOE#oK7Bu,liZPCZF6tFgGEt1bTPHs,1,0,0,180000,3,29,24,1,1428,500,0,,
3969,0,26,$pffcP&pkj,AACwntwTHc6JRW83FHAG,,0,0,150000,3,30,9,1,1428,1600,0,,
3971,0,25,m1o4W&JCvy,zY5grwt3TK2vXDNOXNtQ,1,1,1,220000,3,23,15,1,1428,200,0,,
3972,1,20,"",pup1FL83CRpbaMg9C534,0,1,0,280000,1,24,12,2,1428,80,0,,
3976,0,27,4aQwCtPL4(,NJRRltMExbMcFROsvdGD,0,1,0,20000,7,28,0,1,1428,90,0,,
3979,0,26,C_QpEX%9CB,AtzkQytHAijh7cklGMUl,1,0,1,130000,3,31,11,2,1428,230,0,,
3982,1,22,cN50%TMttL,JZ0KLFgkXP3A9WMANoni,1,0,0,380000,5,25,7,1,1428,758,0,,
3987,1,34,"",jEt2cvpo9kv8BjV7S6ay,0,1,0,3000000,8,30,27,1,1428,1300,0,,
3989,1,35,pi&NYvrpiu,DAHGwLtn4JPcATVSWFHk,1,0,0,350000,9,32,21,1,1428,1000,0,,
3994,0,41,SSbZb5Hpun,AtzkQytHAijh7cklGMUl,0,1,1,390000,0,28,18,1,1428,90,0,,
3998,1,27,4!5PbGR!VN,AACwntwTHc6JRW83FHAG,1,0,0,100000,3,32,30,2,1428,1600,0,,
3999,,22,sUse$3S4Z%,yHrDLKQ3V9TnmM5OZdNu,1,0,0,30000,7,33,6,2,1428,114,0,,
4001,1,21,vJ#XVpcNy6,zPz024CQIonY5H9jYIve,,0,1,350000,5,8,1,2,1428,61,0,,
4003,1,24,KnasAzg4Vf,AACwntwTHc6JRW83FHAG,1,,1,40000,6,10,3,2,1428,425,0,7122,
4007,0,23,pi&NYvrpiu,xr1OdesOO44Ufzhxxw59,1,0,0,20000,2,14,3,1,1400,1,0,,
4008,1,28,Nljw_d_PZV,DB4FszVdkc5Qli9kSmrp,0,0,1,390000,0,15,3,1,1428,3,0,,
4010,0,24,+d)U@Ozdq@,Y7jY0XTUnViV2gtx79xG,0,0,0,80000,3,8,2,2,1428,120,0,,
4021,0,20,sUse$3S4Z%,6153L0t8XPPwrqlaHrPc,1,0,0,150000,3,10,1,2,1428,100,0,,
4023,0,23,m1o4W&JCvy,DLtGblMWq46ducD1uhFp,1,0,0,130000,4,12,3,1,1428,400,0,,
4024,0,24,tZet+bbIC_,C55OgTGl37GGqJVFyeYQ,1,0,0,380000,7,13,7,2,1428,200,0,,
4025,1,26,H#s_lw9F_R,noI8N7cvgfYPRswJVqSt,,0,0,290000,3,14,7,1,1428,80,0,,
4026,0,24,&qrVc7H^jE,rwanDIFAePDVZahjv9Cg,1,0,0,220000,5,15,6,1,1428,500,0,,
4027,0,34,tyOjI2@FcB,C55OgTGl37GGqJVFyeYQ,0,0,0,270000,4,16,11,1,1428,140,0,,
4030,0,23,vB5-)b$ZR+,4NcOXE1hJebOzWNFGD3a,1,1,1,370000,7,10,0,1,1428,201,0,,
4033,1,29,_cbxM0a-Yi,Y7jY0XTUnViV2gtx79xG,,1,1,370000,1,13,3,1,1428,350,0,,
4035,1,33,tZet+bbIC_,DUPFnmZiv2kqwJJgYK0p,1,0,0,230000,7,15,0,1,1428,60,0,,
4036,0,27,C_QpEX%9CB,JZ0KLFgkXP3A9WMANoni,1,0,1,130000,0,16,4,1,1428,418,0,,
4037,1,29,@bM12Da%6&,vtFJx028ksA5j1r4Gevb,1,0,2,280000,2,17,8,2,1428,800,0,,
4039,0,47,YBjx-RAB9!,DAHGwLtn4JPcATVSWFHk,1,0,0,40000,0,19,11,1,1428,700,0,,
4040,1,23,IgSHlRCsd#,DAHGwLtn4JPcATVSWFHk,0,1,0,200000,4,11,3,2,1428,400,0,,
4041,0,21,jso!fQ*Q7x,yHrDLKQ3V9TnmM5OZdNu,0,0,3,180000,9,12,9,1,1428,317,0,,
4043,1,31,m1o4W&JCvy,DUPFnmZiv2kqwJJgYK0p,1,1,1,300000,8,14,11,1,1428,300,0,,
4044,1,23,fXm+BayjVA,u6H8Em4pxxagN7S8TAR5,0,0,1,290000,0,15,9,1,1428,1,0,,
4050,0,20,"",a25dNMsZKjRHnhp7WJkD,0,0,0,160000,1,12,6,1,1428,25,0,,
4051,0,26,rreI!9jkPq,Xlh4OkBJvFkCElKYmKNQ,0,1,0,50000,2,13,8,1,1428,1000,0,,
4052,0,27,WUn^8@yRRZ,T9HRiTpDzJk0xkhhMyUc,1,0,0,240000,2,14,6,1,1428,330,0,,
4055,1,22,A&D5V21q5$,xr1OdesOO44Ufzhxxw59,0,,0,280000,6,17,9,1,1428,300,0,,
4056,0,27,sO@*%lun08,"",1,0,0,200000,0,18,6,1,1428,150,0,,
4060,1,55,YBjx-RAB9!,i9jqpetwkZDeguJpCWVc,1,0,1,40000,9,13,4,1,1428,436,0,,
4061,0,22,zzhjn9-Ew-,jEt2cvpo9kv8BjV7S6ay,1,0,0,210000,0,14,1,2,1428,1502,0,,
4064,1,26,ghOfqAzHdO,6153L0t8XPPwrqlaHrPc,1,0,0,180000,6,17,1,3,1428,1000,0,,
4069,1,37,IgSHlRCsd#,jEt2cvpo9kv8BjV7S6ay,1,0,0,230000,5,22,21,1,1428,3000,0,,
4070,1,1915,m4Onx$jC_+,"",0,0,0,190000,7,14,10,1,1428,500,0,,
4071,0,23,A&D5V21q5$,vgIXi0LgoZHQ71Mmekm1,1,0,0,180000,6,15,6,2,1428,1500,0,,
4076,0,25,+qOE#oK7Bu,0AjfBYGThrZ4OWmX9WCv,0,0,0,320000,1,20,16,1,1428,1000,0,,
4081,1,29,ghOfqAzHdO,DAHGwLtn4JPcATVSWFHk,1,0,0,180000,7,16,1,2,1428,250,0,,
4083,1,25,$pffcP&pkj,ZRg0ZwLzu2FL5jted9eX,0,0,1,380000,1,18,15,1,1428,65,0,,
4085,1,28,NMZa(_ZevK,"",0,0,3,37000000,5,20,5,1,1418,60,0,,
4089,0,37,$pffcP&pkj,T9HRiTpDzJk0xkhhMyUc,0,1,0,20000,2,24,9,1,1428,200,0,,
4092,0,23,exk&etBeLF,RD8BUJjq4e1qknku300N,0,0,0,20000,6,18,6,1,1428,476,0,,
4094,1,27,vB5-)b$ZR+,T9HRiTpDzJk0xkhhMyUc,1,0,0,70000,8,20,14,1,1428,600,0,,
4098,0,28,N)Eb*EJXD4,U5K7lQEiD5wBoxQfY6Tz,0,0,0,140000,1,24,18,1,1428,53,0,,
4099,0,37,&UiIgr6b05,vtFJx028ksA5j1r4Gevb,1,0,1,30000,2,25,24,1,1428,400,0,,
4102,1,37,)!%OA9qpZP,b2ZbgyfuDZYdwsGZq0N9,0,0,2,390000,0,10,2,1,1428,100,0,,
4103,1,23,cN50%TMttL,T9HRiTpDzJk0xkhhMyUc,0,1,1,30000,9,11,0,1,1428,240,0,,
4110,0,24,C_QpEX%9CB,nrQMSSqhv27ILkeKQI8X,0,0,0,220000,4,9,6,1,1428,256,0,,
4117,0,34,yJrFzC0McE,b2ZbgyfuDZYdwsGZq0N9,1,0,1,37000000,9,16,5,2,1428,100,0,,
4118,0,1900,6J4&mF&#tl,"",0,0,0,60000,2,17,4,1,1428,775,0,,
4119,0,22,py_Z4O$Gg+,DB4FszVdkc5Qli9kSmrp,1,0,1,1000000,7,18,15,1,1428,700,0,,
4121,1,25,Y1+5*e_(9D,NW1ON108010azsYbnTXl,1,0,0,150000,4,11,7,2,1428,300,0,,
4122,0,23,R6B&KN5OOi,C55OgTGl37GGqJVFyeYQ,0,1,0,140000,1,12,6,1,1428,200,0,,
4123,0,31,H#s_lw9F_R,4CdUr2g9UqwFuqdVaWdO,1,0,0,70000,2,13,2,1,1428,400,0,,
4124,1,21,rcJgTotoi8,qhf9RhOTHsX15m3UzA94,1,0,0,260000,8,14,8,2,1428,7000,0,,
4126,1,30,rreI!9jkPq,NW1ON108010azsYbnTXl,1,0,0,0,9,16,14,1,1428,379,0,,
4127,1,23,+qOE#oK7Bu,"",1,0,1,390000,1,17,13,1,1428,16,0,,
4130,0,21,YBjx-RAB9!,NJRRltMExbMcFROsvdGD,1,0,1,300000,3,11,5,1,1428,400,0,,
4132,1,25,_)nAgN9)Gz,4tn4ahgRkWMzsSCk5tnp,,1,1,200000,7,13,11,1,1428,280,0,,
4133,0,21,fXm+BayjVA,vtFJx028ksA5j1r4Gevb,0,0,0,140000,2,14,3,2,1428,100,0,,
4134,,31,jso!fQ*Q7x,6153L0t8XPPwrqlaHrPc,0,0,1,390000,1,15,9,2,1428,400,0,,
4136,1,23,C_QpEX%9CB,qhf9RhOTHsX15m3UzA94,0,0,0,370000,2,17,5,3,1428,500,0,,
4137,1,25,(O@$+)2-Iq,vtFJx028ksA5j1r4Gevb,0,0,0,230000,9,18,15,1,1428,400,0,,
4139,0,21,)!%OA9qpZP,"",1,0,1,40000,7,20,19,2,1428,250,0,,
4142,1,34,W@&0muZANj,DLtGblMWq46ducD1uhFp,,0,0,210000,5,14,12,1,1428,400,0,,
4147,1,25,_)nLk%PngJ,4tn4ahgRkWMzsSCk5tnp,1,1,0,320000,2,19,5,1,1428,40,0,,
4148,0,21,xAZj4fx97F,lmE6l7DelsqZNYgxcsAZ,0,0,0,310000,8,20,8,1,1428,270,0,,
4149,0,1900,KnasAzg4Vf,2gvyGkNTz6z7lM5GuVPN,,0,0,240000,6,21,12,2,1428,60,0,,
4151,0,26,cN50%TMttL,T9HRiTpDzJk0xkhhMyUc,0,1,0,70000,0,14,7,2,1428,150,0,,
4153,1,28,pi&NYvrpiu,hpPCHpM0tO0AhtuGoypP,1,0,0,70000,4,16,9,1,1428,350,0,,
4154,1,27,Y1+5*e_(9D,Wlb9y8b5EujLakHZQZ0D,0,0,0,220000,3,17,6,1,1428,6800,0,,
4160,0,24,_)nLk%PngJ,nBFBZ7ZONkLc6OswKgos,0,0,0,170000,6,14,2,1,1428,20,0,,
4161,0,21,exk&etBeLF,duj1wNy6PQygCaQYt6ze,0,0,0,0,4,15,6,3,1428,210,0,,
4162,0,21,jso!fQ*Q7x,DUPFnmZiv2kqwJJgYK0p,1,0,2,260000,6,16,2,1,1428,158,0,,
4164,0,22,Bg01S^%Jfy,nBFBZ7ZONkLc6OswKgos,0,0,1,290000,1,18,6,2,1428,370,0,,
4165,,23,py_Z4O$Gg+,zY5grwt3TK2vXDNOXNtQ,0,0,0,7000000,4,19,4,1,1428,500,0,,
4166,1,23,T+BA%psI8c,YEKQrtjpUQRrhKaT6YRU,0,0,0,20000,2,20,6,1,1428,120,0,,
4167,1,28,rcJgTotoi8,xwVatkCS227il3xATBFE,1,0,0,140000,0,21,9,1,1428,358,0,,
4168,1,29,m4Onx$jC_+,zPz024CQIonY5H9jYIve,1,0,0,10000,2,22,10,1,1428,1600,0,,
4169,1,24,sO@*%lun08,qhf9RhOTHsX15m3UzA94,0,0,0,30000,2,23,6,1,1428,400,0,,
4170,1,21,vJ#XVpcNy6,0AjfBYGThrZ4OWmX9WCv,1,0,1,350000,6,15,0,1,1428,500,0,,
4171,1,25,YBjx-RAB9!,xwVatkCS227il3xATBFE,1,0,0,190000,1,16,11,1,1428,345,0,,
4172,0,24,Bg01S^%Jfy,apqNDBwDXCytWs6F1c29,,0,0,50000,8,17,7,1,1428,340,0,7122,
4175,0,29,yJrFzC0McE,DB4FszVdkc5Qli9kSmrp,1,0,0,100000,7,20,15,1,1428,120,0,,
4177,0,24,zzhjn9-Ew-,xwVatkCS227il3xATBFE,0,0,1,280000,9,22,19,1,1428,80,0,,
4178,0,26,^+3(I8C%&b,vgIXi0LgoZHQ71Mmekm1,1,0,1,370000,1,23,15,2,1428,324,0,,
4184,0,25,YBjx-RAB9!,Xlh4OkBJvFkCElKYmKNQ,0,0,0,270000,6,20,4,2,1382,20,0,,
4188,1,22,tZet+bbIC_,C6o0rm2Kne9WJe6IrQhX,0,0,0,350000,9,24,12,1,1428,289,0,,
4193,1,24,&UiIgr6b05,"",0,0,3,500000,4,20,13,1,1428,1150,0,,
4195,0,24,^+3(I8C%&b,NW1ON108010azsYbnTXl,1,,1,110000,8,22,15,1,1428,1000,0,,
4196,0,23,K*)FJ)edcZ,SYy2B7hNPyV792L5eCqu,1,0,0,80000,0,23,10,1,1428,42,0,,
4198,1,29,N)Eb*EJXD4,TM4ptl78Lwzhng7PAY4G,,0,0,70000,2,25,23,1,1428,300,0,,
4201,1,28,(O@$+)2-Iq,duj1wNy6PQygCaQYt6ze,0,0,0,120000,5,10,1,1,1428,705,0,,
4202,0,23,@bM12Da%6&,vgIXi0LgoZHQ71Mmekm1,0,0,0,40000,8,11,0,1,1428,6,0,,
4203,1,28,KnasAzg4Vf,pup1FL83CRpbaMg9C534,1,0,0,310000,5,12,3,1,1428,400,0,,
4208,1,27,nR4%tYIRXv,ZRg0ZwLzu2FL5jted9eX,1,0,0,40000,3,17,9,3,1428,150,0,,
4210,0,24,IgSHlRCsd#,nrQMSSqhv27ILkeKQI8X,0,0,1,160000,9,10,0,1,1428,34,0,,
4212,1,22,T+BA%psI8c,RKcjWOC0kWGyGsDi325Q,1,0,0,370000,5,12,0,1,1428,230,0,,
4214,0,1900,m4Onx$jC_+,NW1ON108010azsYbnTXl,,0,0,230000,0,14,0,1,1428,660,0,,
4215,0,31,cN50%TMttL,yHrDLKQ3V9TnmM5OZdNu,0,0,1,270000,1,15,0,1,1428,400,0,,
4216,1,32,vJ#XVpcNy6,rwanDIFAePDVZahjv9Cg,1,0,0,80000,4,16,8,1,1428,280,0,,
4219,0,37,AWrJqks-tw,0AjfBYGThrZ4OWmX9WCv,1,,0,210000,7,19,1,1,1428,352,0,,
4220,0,27,K*)FJ)edcZ,Xlh4OkBJvFkCElKYmKNQ,1,1,0,240000,6,11,7,1,1428,332,0,,
4223,1,31,SSbZb5Hpun,6153L0t8XPPwrqlaHrPc,1,0,0,140000,0,14,9,1,1428,480,0,,
4224,1,1900,Y1+5*e_(9D,"",0,0,0,60000,6,15,9,1,1428,1580,0,,
4225,1,24,Y1+5*e_(9D,0AjfBYGThrZ4OWmX9WCv,0,0,0,210000,9,16,1,1,1428,3000,0,7122,
4233,1,24,gTkSzDk+OA,DUPFnmZiv2kqwJJgYK0p,0,0,1,240000,6,15,3,1,1428,204,0,,
4235,0,20,W@&0muZANj,AACwntwTHc6JRW83FHAG,1,0,0,370000,2,17,2,1,1428,30,0,,
4237,1,28,tZet+bbIC_,oy7aZVGbnl73VxOs01nQ,0,1,0,130000,2,19,0,1,1428,200,0,,
4239,0,31,&UiIgr6b05,i9jqpetwkZDeguJpCWVc,1,0,1,10000,8,21,18,1,1428,150,0,,
4241,0,63,xAZj4fx97F,RD8BUJjq4e1qknku300N,0,1,0,340000,6,14,13,2,1428,800,0,,
4244,,24,NMZa(_ZevK,KO2noblmhQcxUA5YXty0,1,0,0,70000,7,17,11,2,1421,2000,0,,
4246,1,20,_)nLk%PngJ,qhf9RhOTHsX15m3UzA94,0,0,0,140000,2,19,9,1,1428,20,0,,
4247,0,29,zzhjn9-Ew-,RD8BUJjq4e1qknku300N,1,0,1,150000,8,20,7,3,1428,80,0,,
4250,1,28,N)Eb*EJXD4,RD8BUJjq4e1qknku300N,1,0,0,290000,5,14,8,1,1428,3000,0,7122,
4252,0,29,"",NW1ON108010azsYbnTXl,,0,0,230000,0,16,12,1,1428,70,0,,
4254,1,26,rreI!9jkPq,DLtGblMWq46ducD1uhFp,0,0,0,170000,0,18,6,1,1428,100,0,,
4257,0,26,pi&NYvrpiu,T9HRiTpDzJk0xkhhMyUc,0,0,0,230000,1,21,15,2,1428,82,0,,
4258,0,26,T+BA%psI8c,AtzkQytHAijh7cklGMUl,0,0,1,260000,5,22,12,2,1428,200,0,7122,
4259,1,36,_)nAgN9)Gz,yHrDLKQ3V9TnmM5OZdNu,1,0,1,0,9,23,4,3,1428,400,0,,
