clnt_id,grey_goose_F0,grey_goose_F1,grey_goose_F2,grey_goose_F3,grey_goose_F4,goose_agg_0,goose_agg_1,goose_agg_2,goose_agg_3,goose_agg_4,goose_agg_5,goose_agg_6,goose_agg_7,goose_agg_8,goose_agg_9,goose_agg_10,goose_agg_11,goose_agg_12,goose_agg_13,goose_agg_14,goose_agg_15,goose_agg_16,goose_agg_17,goose_agg_18,goose_agg_19,goose_agg_20,goose_agg_21,goose_agg_22,goose_agg_23,goose_agg_24,goose_agg_25,goose_agg_26,goose_agg_27,goose_agg_28,goose_agg_29,wild_goose_A_0,wild_goose_A_1,wild_goose_A_2,wild_goose_A_3,wild_goose_A_4,wild_goose_A_5,wild_goose_A_6,wild_goose_A_7,wild_goose_A_8,wild_goose_A_9
2401,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1048.74528207123,-4100,,,,,,,5
4794,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1000,15800,,,,3286.17844920205,7
4343,1,0,1,1,1,14,-20484,4210.55257566323,15,4210.55257566323,-13925,-15000,-20675,-15000,,1,-981,-928.333333333333,15,8,-1862.18181818182,13,15,15,12,-15000,1,8,-15000,-15000,-15000,15,8,13,14,,,,,1400,,,,472.581562625261,2
4070,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5452.50038972947,-8000,-726.666666666667,,,,,,3
4824,1,1,0,1,1,88,-167178,4803.05419729761,123,4642.3867973366,-166779,-15400,-197777,-1865.96551724138,2971.68567085778,34,-1801.90909090909,-1573.38679245283,117,14,-1990.21428571429,72,117,123,63,-61165,34,14,-40000,-1798.97058823529,-40000,106,14,78,88,,4223.40171669782,-15400,-2500,,,,,,5
2507,1,0,0,0,0,51,-104743,3582.01282171099,60,13081.4877292327,68407,-14000,-211181,-2920.45454545455,3489.99317199614,24,1352.6862745098,1243.76363636364,60,6,-2228.57446808511,46,60,60,42,-64250,22,6,-96458,-3052.08333333333,-96458,55,6,49,51,226.981276760882,1340.08706599401,-4000,-1183.33333333333,,,,,191.050604116641,5
3969,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5134.01016100799,36819.7543334477,-160009,-2640,,,,,5134.01016100799,4
2864,1,0,1,1,1,88,-121584,6108.69667950975,102,7521.95500478624,4327,-8000,-177210,-1852.57142857143,2081.24384054573,15,176.488636363636,44.1530612244898,99,11,-1464.86746987952,71,99,102,65,-26036,15,12,-58000,-1735.73333333333,-58000,98,11,72,88,,1285.82010146573,-2500,,,,,,3521.39177030901,6
4264,0,1,1,0,0,62,-361487,13378.0492802755,70,12834.1690653195,-364487,-80000,-390180,-8218.37142857143,14890.970801495,41,-5617.53225806452,-5695.109375,70,9,-6232.53448275862,56,70,70,54,-303643,36,9,-80000,-7708.19512195122,-80000,64,9,59,62,,,,,,,,,,1
2305,0,0,0,0,0,31,-66613,5194.99012780169,33,5110.5981839095,-66613,-3000,-68595,-1750,957.427107756338,4,-2148.8064516129,-2148.8064516129,32,9,-2148.8064516129,29,32,33,29,-7000,4,10,-29540,-1750,-29540,31,9,30,31,,,-2009,,,,,,,2
4567,1,0,0,0,1,12,-5666,613.268367771477,13,613.268367771477,-4666,-1000,-5666,-334.6,380.595323145201,5,-388.833333333333,-388.833333333333,12,3,-515.090909090909,9,12,13,9,-1673,5,3,-2000,-334.6,-2000,12,3,9,12,353.553390593274,562.856997824492,-1000,-133,,,,,353.553390593274,3
4487,0,1,1,1,0,37,-59820,6643.61244509604,46,6469.37947692827,-24884,-5000,-62180,-2981.25,1633.42367947409,4,-869.459459459459,-578.697674418605,45,8,-1929.67741935484,37,45,46,33,-11925,4,8,-40000,-2981.25,-40000,43,8,38,37,9539.39201416946,1629.78700039811,-5000,,,,,,7535.05250147602,5
3046,0,1,1,1,0,37,-57928,3229.15659930842,45,3229.15659930842,-22681,-15000,-61644,-2675.61111111111,3908.75185290894,21,-593.648648648649,-515.477272727273,44,9,-1930.93333333333,34,44,45,31,-49561,21,9,-15000,-2360.04761904762,-15000,44,7,34,37,,1854.00852723164,-5000,,11000,,,,1290.99444873581,6
2445,0,1,1,0,1,95,-118500,2318.69104270387,119,2262.22284208885,-76979,-9000,-144240,-1929.78571428571,2564.11235800536,32,-554.2,-706.229357798165,116,11,-1377.90697674419,74,116,119,66,-55981,32,12,-13000,-1749.40625,-13000,109,9,79,95,,3727.9914354592,-9000,-330,17200,,,,565.685424949238,8
2463,0,0,1,0,0,32,-56571,3676.33249078422,32,3676.33249078422,-51571,-14216,-56571,-2401.33333333333,3843.97799003569,12,-1611.59375,-1611.59375,32,3,-1824.87096774194,26,32,32,26,-28816,12,3,-16000,-2401.33333333333,-16000,32,3,26,32,,191.485421551268,-500,-10000,,,,,,4
2872,0,0,0,0,0,76,-74893,1275.44564082626,91,1273.11893558668,-9591,-6072,-81400,-1546.64,1544.6714193157,28,-118.263157894737,-116.963414634146,89,14,-1069.9,58,89,91,53,-40766,27,14,-6072,-1577.35714285714,-6072,82,14,63,76,519.615242270663,3465.21205182346,-13000,-231,,,,,450,7
3808,1,0,0,0,1,60,-108537,3228.93155685144,73,5775.24880536601,-37030,-14000,-159407,-4896.5625,4497.07918119136,19,-444.666666666667,-578.59375,67,8,-1973.4,50,67,73,47,-88365,19,10,-40000,-4650.78947368421,-40000,64,8,51,60,,6642.90569705758,-21400,-15000,,,,,,8
3991,0,0,0,0,0,28,-38301,3277.89446514304,32,3773.36711154184,-26428,-15400,-55681,-2241.81818181818,5109.93417498966,12,-930.285714285714,-880.933333333333,32,5,-1595.875,25,32,32,23,-24660,11,5,-15400,-3055,-15400,30,5,26,28,,5227.58881321016,-12000,,,,,,,3
2250,0,1,0,0,0,93,-146049,2491.41164062583,108,2479.23675215692,-40852,-13600,-165770,-2201.47169811321,2754.40132968664,56,-259.376344086022,-396.621359223301,104,8,-1678.72413793103,71,104,108,63,-120178,56,8,-13600,-2146.03571428571,-13600,103,8,72,93,,1151.01729708194,-3700,,,,,,2397.86682977461,6
4007,1,0,0,1,1,79,-489368,35885.4993420037,79,35885.4993420037,-478466,-40000,-489368,-13348.5,15589.3284286766,8,-6056.53164556962,-6056.53164556962,79,17,-6892.50704225352,45,79,79,45,-106788,8,17,-3e+05,-13348.5,-3e+05,79,17,45,79,,,,,,,,,,1
4095,1,1,0,0,1,,,,1,,,,,,,,,,,,,,,1,,,,1,,,-27,,,,,,478.013807331964,-1000,,,,,,636.396103067893,7
2646,1,1,1,1,0,205,-265477,2977.427825153,238,4011.1519306337,-122005,-5800,-327768,-1919.8,8991.2182578466,18,-498.087804878049,-559.655963302752,231,11,-1543.47093023256,115,231,238,104,-29367,16,11,-40000,-3875.94444444444,-40000,218,11,122,205,,11849.9782055803,-40000,-3602.68181818182,54475,,,,4120.33277955625,8
4618,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160.83920792962,-2500,-1015,18975,,,,6634.80249643248,8
4988,0,1,1,1,0,103,-218682,5655.81637127683,120,5504.75774411814,-143912,-3200,-231600,-1095.64705882353,1139.85361424385,21,-1311.60194174757,-1273.55752212389,120,13,-2457.10112359551,74,120,120,66,-22856,20,13,-39000,-1100.19047619048,-39000,113,13,80,103,,1148.09515119195,-3210,-2945.41666666667,42700,,,,4026.88879078295,8
3955,0,1,1,1,1,31,-58254,16781.4686569217,64,16163.9719844739,-222404,-2000,-253155,-970.666666666667,22835.6826735411,12,-948.709677419355,-3901.82456140351,62,10,-2532.78260869565,39,62,64,28,-103948,12,10,-84000,-8662.33333333334,-84000,57,6,43,31,17328.7539738353,2844.15811406078,-8000,-961.2,10000,,,,14674.8988143398,14
4937,1,1,1,1,0,70,-100747,4525.37361812441,84,4447.34639701024,-120910,-16000,-123786,-5354.55555555556,6733.75933388376,10,-1407.15714285714,-1511.375,83,15,-1481.57352941176,61,83,84,54,-66191,10,15,-30000,-6619.1,-30000,80,15,63,70,,,-18000,,,,,,,7
3112,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979.08862863693,2364.95711246332,-9000,-1780.41666666667,10074,,,,5375.19130726931,12
2233,1,1,0,0,0,190,-337563,3982.81050453078,201,3988.70448193371,-237302,-18000,-356405,-3200.7027027027,3530.37107544145,42,-1207.68421052632,-1204.57868020305,199,13,-2136.4746835443,93,199,201,87,-130068,42,13,-30000,-3096.85714285714,-30000,197,13,95,190,,2519.26384241355,-7000,-2865.63636363636,9037,,,,3492.12776589479,8
4003,0,1,1,0,1,121,-239328,5271.65912178006,143,5169.5408708814,-158308,-22000,-298334,-5089.57575757576,5274.16137003633,37,-881.223140495868,-1236.78125,134,11,-2301.23076923077,85,134,143,79,-173456,35,12,-42500,-4770.2972972973,-42500,128,11,89,121,,3254.68892522772,-9500,,3000,,,,1040.83299973307,8
2759,0,1,1,1,1,51,-80892,5515.35984681136,58,5417.14121681935,-73001,-20000,-82318,-1904.55,4255.27915591976,22,-1410.07843137255,-1327.29090909091,57,4,-1650.85714285714,45,57,58,42,-38891,21,4,-35000,-1776.86363636364,-35000,55,4,47,51,,327.746308685762,-1000,,,,,,,3
4983,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8558.98498655068,-21000,,,,,,,1
2733,0,0,1,0,1,61,-102139,3291.88385532356,68,3449.35054988933,-11275,-16000,-118331,-3595.54166666667,4370.50427309477,27,-169.426229508197,-173.461538461538,68,6,-1791.91228070175,47,68,68,43,-86983,26,6,-16000,-3332.7037037037,-16000,65,6,50,61,,7441.21122788567,-29000,,,,,,,6
4919,1,1,1,1,1,93,-78993,2154.91836316194,107,2154.91836316194,-20068,-11000,-82058,-1743.95238095238,2811.38054787683,23,-296.956989247312,-196.745098039216,103,12,-951.722891566265,68,103,107,62,-38403,23,13,-14500,-1669.69565217391,-14500,102,12,69,93,1409.20790398957,3731.88121908151,-11000,-208,6250,,,,2265.42714883235,10
3232,0,1,0,0,1,14,-164756,28574.8110228049,15,27699.7034842304,-164756,-1e+05,-164856,-22591.2857142857,36647.535058163,8,-11768.2857142857,-11768.2857142857,15,4,-11768.2857142857,11,15,15,11,-158139,7,4,-1e+05,-19779.875,-1e+05,14,4,12,14,,38639.7294306804,-1e+05,,,,,,,2
2501,0,1,0,0,0,45,-53329,5900.73764966254,55,5662.52179881374,-35870,,-55951,,,,-792.222222222222,-732.040816326531,53,1,-1269.7380952381,45,53,55,41,,,2,-40000,,-40000,49,1,49,45,,9865.76572463249,-20000,,,,,,,2
3208,1,0,0,0,0,24,-39200,3266.71727940295,28,3143.71752958136,128630,-10000,-43430,-3925.75,3941.01075444697,6,5450,4947.30769230769,28,5,-1960,25,28,28,23,-17285,5,5,-10000,-2890.83333333333,-10000,26,5,27,24,,18670.3381889806,-60000,-553.5,,,,,,8
2829,1,0,1,1,1,,,,2,,,,-532,,,1,,,1,1,,,1,2,,,,1,-532,-532,-532,,,1,,2828.42712474619,617.811010297198,-2000,,,,,,2828.42712474619,3
4639,1,0,0,0,0,80,-46112,1268.057429526,87,1370.29530727737,-36788,-6000,-53698,-2309,2235.02818774171,11,-457.975,-448.634146341463,87,6,-640.444444444445,54,87,87,52,-25399,11,6,-6000,-2309,-6000,82,6,58,80,,9607.37722888936,-31138,-361.333333333333,156,,,,960.057252757058,8
2839,0,1,0,1,1,162,-216332,3408.85162387902,185,3399.84314037187,-184085,-15000,-224661,-2660.34482758621,3860.38811996691,30,-1085.53086419753,-1034.18539325843,181,8,-1471.6462585034,101,181,185,91,-79750,30,8,-25000,-2658.33333333333,-25000,178,8,103,162,,1330.80231439534,-3000,-6070,21800,,,,6161.06500533796,7
4969,0,0,1,1,0,12,-24616,3499.44637526186,12,3499.44637526186,-24378,-10000,-24616,-3712,4149.10881997568,6,-2031.5,-2031.5,12,4,-2461.6,11,12,12,11,-22272,6,4,-10000,-3712,-10000,12,4,11,12,,,-8000,,,,,,,2
2567,1,0,1,1,0,12,-36964,4392.20176665125,14,4392.20176665125,-37664,-14800,-37664,-3080.33333333333,4272.34359856225,13,-3080.33333333333,-2897.23076923077,13,1,-3080.33333333333,13,13,14,12,-37664,13,1,-14800,-2897.23076923077,-14800,13,1,13,12,,44955.9768422319,-130009,,,,,,,1
2116,1,0,0,0,0,132,-299651,9801.4384738539,149,9646.09209468581,265321,-14500,-308057,-4831.6,4413.32528987902,15,2060.69696969697,1908.78417266187,143,17,-2699.55855855856,88,143,149,82,-72474,15,18,-1e+05,-4831.6,-1e+05,139,17,92,132,,3818.37661840736,-10000,-20,,1,-604,,169352.074094178,15
2068,1,0,1,1,1,116,-174052,5806.90066086687,134,5652.53194461331,-133003,-35000,-231972,-5093,9369.01234473461,20,-797.560344827586,-1072.60483870968,133,7,-1689.82524271845,84,133,134,77,-99845,17,7,-40000,-5546,-40000,124,6,90,116,,7132.27710162833,-28500,,14000,,,,8131.7279836453,5
2103,0,1,1,1,1,59,-40570,1510.77542793929,64,1656.18166396477,730,-10000,-48959,-1868.14285714286,2562.80584987935,14,-157.118644067797,12.1666666666667,62,8,-780.192307692308,49,62,64,48,-26154,14,8,-10000,-1868.14285714286,-10000,60,7,51,59,,1285.82010146573,-4000,-557.333333333333,11244,,,,4884.06677541029,7
4952,0,0,0,0,0,108,-384088,11359.4297719573,126,11151.746710915,-240799,-80000,-397926,-14971.3157894737,21900.635081246,21,-2189.61111111111,-2058.11111111111,121,8,-4086.04255319149,82,121,126,75,-284455,19,9,-80000,-13831.1904761905,-80000,117,8,86,108,,8412.09446768956,-25000,-3529.8,10650,,,,35132.8460225308,12
2356,0,1,1,0,0,58,-225620,8542.9932609376,75,8154.08334506152,-225025,-40000,-238746,-10186.25,11454.4071431044,16,-3862.41379310345,-3516.015625,72,11,-3958.24561403509,42,72,75,39,-162980,16,12,-40000,-10186.25,-40000,64,10,48,58,,10506.101326142,-40000,-1085,2029,1,-756,,1289.94651051894,10
3264,0,0,1,0,0,29,-70141,3130.8957518048,32,3130.8957518048,-73065,-13000,-73065,-3509.10526315789,3431.21977131277,22,-2418.65517241379,-2283.28125,32,5,-2418.65517241379,25,32,32,22,-69597,22,5,-13000,-3163.5,-13000,32,5,25,29,,1202.08152801713,-2000,,,,,,,1
3977,1,0,1,1,0,130,-208905,5351.32596849258,154,5710.27283815907,-195923,-25000,-307259,-4010.58823529412,11261.7674783687,20,-1063.48461538462,-1370.09090909091,152,15,-1800.90517241379,97,152,154,86,-117680,19,15,-40000,-7384,-40000,143,14,103,130,,534.749785725374,-1748,-4101.33333333333,,,,1,28642.3486001643,9
3348,0,1,1,1,1,33,-32602,3393.93165540181,42,3277.01393366409,-27207,-16000,-41541,-2067.76923076923,4379.97815552283,14,-653.393939393939,-715.973684210527,40,5,-1481.90909090909,30,40,42,27,-34381,14,5,-16000,-2455.78571428571,-16000,38,5,32,33,777.817459305202,3563.31749517617,-9000,-150,250,,,,930.501656813857,6
2100,0,1,1,0,1,54,-82674,3241.28540559444,63,3160.26241956122,-88752,-22000,-107752,-1715.11111111111,3282.22795725438,53,-1253.22222222222,-1504.27118644068,62,2,-1621.05882352941,47,62,63,42,-98258,50,2,-22000,-1929.39622641509,-22000,59,2,48,54,,6030.94342239277,-22000,,,,,,,2
4712,0,0,1,1,0,237,-355306,6790.89247624008,271,6688.75261025155,-287462,-50000,-387470,-4291.27777777778,11189.9094245586,19,-1180.52742616034,-1097.18320610687,271,16,-1600.47747747748,121,271,271,110,-85243,19,16,-89130,-4486.47368421053,-89130,262,15,126,237,,,-1304,,,,,,,2
4742,0,1,1,1,0,144,-304940,7624.16217562581,172,7592.6428431623,-222544,-20000,-363064,-4494.70833333333,5660.13294695522,27,-1371.35416666667,-1399.64779874214,167,9,-2420.15873015873,100,167,172,92,-114923,26,9,-80000,-4997.14814814815,-80000,159,9,104,144,,7142.40579716867,-20000,-7123.5,16257,,,,5583.14806657797,9
2392,1,0,1,0,1,98,-131109,3081.22303241216,135,2973.54916296668,-110230,-17900,-173679,-1813.71111111111,3004.20061876191,56,-826.948979591837,-926.302521008403,130,15,-1456.76666666667,76,130,135,64,-84002,51,15,-19500,-1651.07142857143,-19500,119,12,82,98,1353.40237919105,4170.63866208441,-17900,,,4,-419.75,,13111.191372259,12
2584,1,1,1,1,0,99,-148901,2701.96211723162,129,2606.03409302743,-37203,-13500,-163682,-3048.4375,3522.62491259768,17,-284.555555555556,-332.169642857143,122,12,-1673.04494382022,72,122,129,66,-49138,17,12,-17310,-2890.47058823529,-17310,112,12,78,99,11064.6584523277,871.439039749769,-2710,,,,,,12780.4014245026,12
2148,0,0,0,0,0,109,-234016,7963.57954533937,122,8255.37048219351,-58157,-30000,-301764,-5758.4375,10666.1880059817,19,-1039.80733944954,-501.353448275862,122,4,-2387.91836734694,76,122,122,73,-126135,17,4,-60000,-6787.63157894737,-60000,116,4,81,109,,14030.1019478358,-34000,-10188,99400,,,,31045.7726590916,4
3364,0,1,0,0,0,45,-166940,6618.43441974307,53,6618.43441974307,-143710,-15600,-173710,-3288.06451612903,4006.66248650679,35,-3309.77777777778,-2817.8431372549,51,4,-3882.32558139535,42,51,53,36,-102700,35,4,-40000,-2934.28571428571,-40000,51,4,42,45,,4349.31836745,-15609,-10347.6,12000,,,,,4
2718,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200,-1000,4100,1,-200,,593.295878967653,11
3480,1,0,0,0,0,84,-107599,3505.65702130558,92,3505.65702130558,-147972,-10000,-152251,-1415.44444444444,4548.97548803118,42,-1230,-1608.39130434783,92,8,-1362.01265822785,66,92,92,61,-94406,42,8,-20000,-2247.7619047619,-20000,92,8,66,84,31.1126983722081,4238.57666698442,-20000,-200,5000,1,-1320,,2528.66236048495,9
2178,0,1,1,0,1,53,-77658,3533.04280027449,65,3385.39088224524,-23411,-21000,-83139,-2555.35294117647,4652.16589751609,18,-395.264150943396,-403.637931034483,64,6,-1725.73333333333,51,64,65,47,-43441,17,6,-21000,-2524.5,-21000,58,5,56,53,,12881.9742184044,-44000,-10000,10000,,,,6923.28249459749,5
4106,0,0,0,0,0,66,-144644,7820.01749907558,83,7765.9592677028,-8706,-48000,-156479,-5305.58333333333,12392.4393069074,26,39.6666666666667,-110.20253164557,81,11,-2582.92857142857,55,81,83,48,-128080,26,11,-48000,-4926.15384615385,-48000,79,10,57,66,778.245890876827,11452.7846882008,-45500,,,,,,725.061573739973,7
2425,0,1,0,0,0,82,-598797,16331.1073313069,97,16258.3776461304,-374878,-52000,-749586,-17576.7586206897,20245.9531397194,36,-4302.59756097561,-3988.06382978723,96,4,-8805.83823529412,73,96,97,65,-659217,36,4,-52000,-18311.5833333333,-52000,94,4,75,82,,18553.4729132542,-52000,,207304,,,,47515.7296902826,3
3971,1,1,1,0,1,30,-91484,7515.34599330029,33,7406.36785631044,-91398,-35000,-91558,-10351.75,11886.6414907059,8,-3045.8,-2948.32258064516,32,4,-3267.28571428571,28,32,33,27,-82814,8,4,-35000,-10351.75,-35000,31,4,29,30,,6655.8245169175,-20000,,,,,,,2
2695,1,0,1,1,0,24,-194609,29165.7560196622,27,28633.937958503,-195209,-9000,-195409,-2775.85714285714,2967.36328043859,15,-8108.70833333333,-7508.03846153846,27,2,-8108.70833333333,24,27,27,22,-39262,15,2,-150000,-2617.46666666667,-150000,26,2,25,24,,672.617028231271,-1560,,,,,,,2
2289,1,0,1,1,1,5,-7381,2713.74518270722,5,2713.74518270722,-3881,-87,-7381,-87,,1,-776.2,-776.2,5,3,-1845.25,5,5,5,5,-87,1,3,-5800,-87,-5800,5,3,5,5,,6938.83884378359,-9900,-747,12000,,,,2291.28784747792,7
4371,1,0,1,0,0,194,-207916,4367.0326006335,194,4367.0326006335,-104357,-15000,-207916,-1632.29166666667,3096.10869674447,48,-537.922680412371,-537.922680412371,194,16,-1230.27218934911,70,194,194,70,-78350,48,16,-50000,-1632.29166666667,-50000,194,16,70,194,,,,,,,,,,
4299,1,1,1,1,0,116,-344985,9320.22680751731,120,9320.22680751731,-31400,-36000,-346168,-4808.64705882353,8670.58294561598,35,-260.491379310345,-263.865546218487,119,8,-3520.25510204082,74,119,120,72,-164494,35,8,-50000,-4699.82857142857,-50000,119,8,74,116,5518.47632525328,10224.07092889,-36000,-10438,30471,,,,6005.8571155421,8
3071,1,1,0,1,1,82,-104735,2321.74898072716,90,2296.81979740562,77172,-10000,-108208,-1658,2257.62905153691,44,958.109756097561,897.348837209303,88,6,-1496.21428571429,63,88,90,59,-66055,43,6,-13000,-1546.70454545455,-13000,86,6,65,82,,1612.10801067895,-4000,,,,,,1414.2135623731,5
2407,1,0,0,1,0,64,-107995,5636.99836894942,89,5452.41526104551,93587,-23000,-169626,-4889.5,7817.59115422043,12,445.671875,1184.64556962025,87,9,-2076.82692307692,59,87,89,50,-49416,12,9,-31660,-4118,-31660,79,6,63,64,46378.8745012209,19346.9133814386,-60000,-3374.8,45500,,,,28667.133540948,7
3671,0,1,1,0,0,28,-146688,17593.9818268809,33,16688.9650241954,-124287,-14000,-154735,-5218.33333333333,5156.31495630081,8,-4321,-4142.9,33,9,-6112,26,33,33,24,-33810,7,9,-90000,-4788.75,-90000,30,9,28,28,,2218.7866697171,-6000,-252,20000,,,,13435.0288425444,7
3760,0,0,1,0,0,103,-1050798,42548.0126307301,124,43557.1045029395,-1631463,-2e+05,-1825889,-23955.3611111111,66151.1483418107,41,-9868.38834951456,-13825.9576271186,123,11,-11178.7021276596,82,123,124,72,-1462493,40,11,-3e+05,-39329.0975609756,-3e+05,118,10,85,103,,87932.7830814944,-3e+05,-10543.6666666667,300,,,,3723.6921462441,7
3870,1,1,0,0,1,132,-477386,12328.3782749637,176,11866.4358075527,712893,-40000,-587157,-13890.7058823529,15107.5117933093,23,199.348484848485,4629.17532467533,169,8,-3945.33884297521,91,169,176,82,-237631,21,8,-108000,-11288.3043478261,-108000,154,8,97,132,171.119841047144,18329.6107378198,-60000,-5613.63157894737,868000,,,,191887.377821273,7
4587,1,1,0,0,1,21,-97871,6093.32513514702,25,6093.32513514702,-45420,-16000,-103420,-5707.1,4987.4209585899,11,-2851,-1974.78260869565,23,4,-5757.11764705882,22,23,25,20,-62620,11,4,-20000,-5692.72727272727,-20000,23,4,22,21,,6580.62714843097,-16000,-5050,45400,,,,9563.12361800962,4
4638,0,1,0,0,1,15,-44030,7269.73988985689,21,6774.42448439252,-59130,-28000,-59932,-4974.14285714286,10125.2341480862,8,-2935.33333333333,-3478.23529411765,20,5,-2935.33333333333,15,20,21,13,-49819,8,5,-28000,-6227.375,-28000,17,4,17,15,,10123.7741768242,-20000,,,,,,,5
3505,0,0,0,0,1,30,-102151,7137.30939958245,32,7137.30939958245,-4337,-16000,-103151,-3481.76923076923,5842.12552863319,13,-811.233333333333,-135.53125,32,4,-4864.33333333333,25,32,32,24,-45263,13,4,-24000,-3481.76923076923,-24000,32,4,25,30,0,12117.5416923841,-28000,-1000,36500,,,,6960.60342211794,3
3370,1,0,0,1,1,31,-69613,7064.94653057182,33,7064.94653057182,-69799,-40000,-69842,-3682.94117647059,9534.35453026704,17,-2244.1935483871,-2115.12121212121,33,5,-2320.43333333333,30,33,33,28,-62610,17,5,-40000,-3682.94117647059,-40000,33,4,30,31,,2486.01509879336,-5497,,,,,,,2
3095,1,1,0,1,0,167,-472555,15390.6444637658,179,14888.7564046264,-444705,-19800,-478536,-3443.25,4976.48531534891,38,-2662.90419161677,-2662.90419161677,178,15,-3009.90445859873,87,178,179,87,-123957,36,15,-150000,-3266.52631578947,-150000,167,15,92,167,,5515.43289325507,-8000,,,,,,,4
2443,0,1,0,0,1,141,-112337,2851.85472903176,153,2831.42418030028,-44977,-30000,-115420,-2282.47619047619,5995.30403188884,23,-355.808510638298,-301.859060402685,151,14,-891.563492063492,85,151,153,80,-49004,23,14,-30000,-2130.60869565217,-30000,149,14,86,141,733.976838871636,7585.13485016833,-30000,-5265,15100,,,,5491.35656033437,11
4389,0,0,1,1,0,52,-89115,6241.45117089994,56,6241.45117089994,-78971,-6000,-89377,-1713.42857142857,2164.54670025445,14,-1513.63461538462,-1410.19642857143,56,6,-1782.3,43,56,56,40,-23988,14,6,-45000,-1713.42857142857,-45000,56,6,43,52,,3364.0650707143,-8000,,,,,,,3
3853,0,0,0,1,0,41,-130421,7541.66822146062,49,7442.29205095177,-115653,-40000,-137835,-5078.13636363636,8705.98592006993,26,-2713.14634146341,-2514.19565217391,47,6,-3952.15151515152,38,47,49,33,-112533,25,6,-40000,-4443.57692307692,-40000,46,6,39,41,2549.50975679639,6977.54407605809,-24000,,13500,,,,3544.94945897211,6
2540,1,1,1,1,1,190,-167995,2255.29766031094,235,2200.71308613673,-83058,-12180,-192840,-1562.83333333333,2420.95521906418,49,-446.426315789474,-391.783018867925,226,9,-1005.95808383234,110,226,235,100,-66565,45,9,-20000,-1432.71428571429,-20000,212,8,117,190,2000.07812347418,3531.78241119127,-12180,-1548,18000,1,-3834,,3511.00218792817,8
